time,stage,weight,max_speed_rad_s,max_acceleration_rad_s2,left_ankle_pitch,left_ankle_roll,left_elbow,left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_wrist_pitch,left_wrist_roll,left_wrist_yaw,right_ankle_pitch,right_ankle_roll,right_elbow,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_wrist_pitch,right_wrist_roll,right_wrist_yaw,waist_pitch,waist_roll,waist_yaw
0.0,action_a,0.0,0.0,0.0,-0.015451952815055847,-0.08667495101690292,0.8058106899261475,-0.007695820648223162,-0.35782870650291443,-0.09952390938997269,0.7512795925140381,-0.19884896278381348,-0.013045659288764,0.11064165085554123,0.007524206303060055,-0.14258278906345367,-0.2542867362499237,0.02030392736196518,0.03161837160587311,1.4760370254516602,-0.5363059639930725,-0.025107093155384064,0.06945650279521942,0.15532761812210083,-0.23068715631961823,-0.3195805847644806,-0.1317249834537506,-0.013645368628203869,0.007100827060639858,0.05551297962665558,0.30032476782798767,0.051438190042972565,-0.180088609457016
0.008333333333333748,action_a,0.0,0.0014019012451171875,0.0,-0.015452774241566658,-0.08667261153459549,0.80580735206604,-0.007698390632867813,-0.35782426595687866,-0.09952651709318161,0.7512823343276978,-0.1988564431667328,-0.013047615066170692,0.11063698679208755,0.007524998392909765,-0.1425868272781372,-0.2542906701564789,0.02030361257493496,0.031620439141988754,1.4760291576385498,-0.536307692527771,-0.025109197944402695,0.06945807486772537,0.15533404052257538,-0.23069463670253754,-0.3195689022541046,-0.13171884417533875,-0.013645322993397713,0.007101505994796753,0.05551330745220184,0.30032458901405334,0.051436468958854675,-0.18009039759635925
0.016666666666666607,action_a,0.0,0.0014019012451171875,0.00171661376953125,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.025000000000000355,action_a,0.0,0.0,0.1682281494140625,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.033333333333333215,action_a,0.0,0.0,0.0,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.04166666666666696,action_a,0.0,0.0,0.0,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.04999999999999982,action_a,0.0,0.0,0.0,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.05833333333333357,action_a,0.0,0.0,0.0,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.06666666666666643,action_a,0.0,0.0,0.0,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
0.07500000000000018,action_a,0.0,0.0,0.0,-0.015453596599400043,-0.08667027205228806,0.8058040142059326,-0.007700960151851177,-0.3578198552131653,-0.09952912479639053,0.7512851357460022,-0.1988639235496521,-0.01304957177489996,0.11063232272863388,0.007525790482759476,-0.14259088039398193,-0.25429460406303406,0.02030329778790474,0.0316225066781044,1.47602117061615,-0.5363094210624695,-0.025111302733421326,0.06945964694023132,0.15534046292304993,-0.23070211708545685,-0.31955721974372864,-0.13171270489692688,-0.013645277358591557,0.007102184928953648,0.055513639003038406,0.300324410200119,0.05143474414944649,-0.1800922006368637
