motion_id,sha256,frames,fps,duration_s,raw_step_rad,raw_speed_rad_s,raw_acceleration_rad_s2,raw_jerk_rad_s3,raw_acceleration_p99_rad_s2,raw_position_excess_rad,raw_speed_violating_intervals,export_speed_clamp_fraction,fast_reversal_samples,fast_reversal_frames,gmr_limited_joints,gmr_limited_joint_limits,gmr_limited_collision_frames_adjusted,v2_speed_rad_s,v2_acceleration_rad_s2,v2_jerk_rad_s3,v2_speed_bad_segments,v2_acceleration_bad_segments,worst_acceleration_joint,worst_acceleration_time_s,v2_position_excess_rad,v2_jerk_jump_rad_s3,root_speed_m_s,root_acceleration_m_s2,root_jerk_m_s3,root_angular_speed_rad_s,root_angular_acceleration_rad_s2,root_speed_violation,root_angular_speed_violation
gJB_sBM_cAll_d09_mJB2_ch02,9a61f24d67c5a65dea5c89eac0b3000c539aa45f10422b559857b480ffff338b,576,60.0,9.583333333333334,0.15679512739912482,9.40770764394749,177.84582321559012,6527.253968423245,122.08968364628379,0.0,0,0.0,0,0,1224,51,1,9.423670441371677,214.13721556335238,13914.02201652933,0,0,right_wrist_yaw,0.0,0.0,6753.2881090197625,1.825137238790967,112.93093943865242,11333.35328610092,12.566370614359352,743.8141123361642,False,False
gJB_sBM_cAll_d09_mJB3_ch01,b5180f205f282a8a43df1758bf6e6e21e4fddeeb90bd986b9ac6d020901f3d21,524,60.0,8.716666666666667,0.15534897486625754,9.320938491975452,175.1258751723512,4948.750941186013,116.84284805109638,0.0,0,0.0,0,0,708,16,0,9.347130360967384,190.5764909003039,7258.963386727107,0,0,right_wrist_roll,0.0,0.0,4605.458646038391,1.9710007633013802,103.26788340817282,10457.455561872914,12.566370614359503,898.8621296140794,False,False
gJB_sBM_cAll_d09_mJB3_ch02,54653fd5c2185c9ad18673d7aff6e0cbdb0a4967af2abfa7a23385d77f93dab0,524,60.0,8.716666666666667,0.1566442387751188,9.398654326507128,211.19192999628385,7583.381110382914,125.17492709915571,0.0,0,0.0,0,0,1224,59,2,9.416028215001354,252.4583728825297,16591.556827965032,0,0,right_wrist_yaw,0.0,0.0,11805.565305429654,2.1669963510032746,144.70792082512762,16483.787254387316,12.56637061435945,665.4133479437485,False,False
gJB_sBM_cAll_d09_mJB4_ch01,c7aecd8ebe5864b8dd81951b89435c5ce3297ccb5672e1e0ccc2d046dcfbe21d,480,60.0,7.983333333333333,0.15629395631195253,9.377637378717152,203.94833338931252,5832.772367163239,115.43519913753448,0.0,0,0.0,0,0,564,12,0,9.401482941974956,211.2875639953177,8883.192635811003,0,0,right_knee,7.070376219346187,0.0,6042.754808541551,1.5219094743492234,49.24142257961058,5384.304231569207,12.566370614359437,473.98023463447765,False,False
gJB_sBM_cAll_d09_mJB4_ch02,f0a76a60f154ec823c6162fee5fb9f16ff839b0dd58c7c686b35ff987c8dd8a9,480,60.0,7.983333333333333,0.15674845929213127,9.404907557527876,237.371177801813,4920.252161233213,121.0024986420127,0.0,0,0.0,0,0,1211,46,0,9.419389318991373,272.27136331111507,10206.343548707917,0,0,right_wrist_yaw,0.0,0.0,5320.642783247004,2.1273064765102907,127.7821640085585,11957.87681299791,12.566370614359403,696.6753646207392,False,False
gJB_sBM_cAll_d09_mJB5_ch01,d3d1264d8ef3c6efc23c0ffd7b3300be1fe1887d1d7041bebbb0d365c83878d8,443,60.0,7.366666666666666,0.15592092674386304,9.355255604631783,177.0097771328582,5004.909920365635,122.6693737626422,0.0,0,0.0,0,0,780,6,0,9.359902346656279,226.6971961066454,8765.113080501975,0,0,right_wrist_roll,0.0,0.0,6339.57751450503,1.665285155872079,67.2943866360929,5958.225734335143,12.56637061435947,561.4560286716002,False,False
gJB_sBM_cAll_d09_mJB5_ch02,ba98fb1b4240a5727c76004682a6e8276b8da1230081c9b027d5ef148d1cebbd,443,60.0,7.366666666666666,0.1568452872803915,9.410717236823489,176.29223684149787,5028.709718172478,131.04855512847834,0.0,0,0.0,0,0,1421,53,0,9.423780193318906,225.9333196924267,9614.191748514339,0,0,right_wrist_yaw,0.0,0.0,7189.601696052269,2.565977112294193,96.88312659888855,9528.064722205536,12.566370614359418,882.3820339494057,False,False
gJB_sBM_cAll_d09_mJB5_ch03,3272b9f46ed6eb928b9b3e6709458b510ac0c7ded7cdfefab1084aacd5e4ea98,443,60.0,7.366666666666666,0.15706503589709175,9.423902153825505,213.1226167572498,6758.744773893741,142.83466952442367,0.0,0,0.0,0,0,2448,47,0,9.424757532384245,220.1602986089786,13379.283906400537,0,0,right_knee,1.7288687807807597,0.0,12072.52776313041,3.0000000000000004,186.06244503482296,15454.025253328691,12.566370614359442,964.7151870892918,False,False
gJB_sBM_cAll_d09_mJB5_ch04,eef1edc59a3228bac6eb268fcdc35905a5b9c8814143408992206a41a45de63b,443,60.0,7.366666666666666,0.15565172971418256,9.339103782850954,170.9447017162539,6771.196984786988,104.61852983994117,0.0,0,0.0,0,0,318,17,0,9.342223337946455,246.67705262154206,9544.903255105552,0,0,waist_pitch,0.0,0.0,7938.308954248105,1.9656983369318577,50.711767309417056,4924.2361591827,9.913653921518891,799.4640913015127,False,False
gJB_sBM_cAll_d09_mJB5_ch05,1cb57044754a4cbda9bcf9cfb8dd295c66b23b3b01c0448d8e05daced7987c9c,443,60.0,7.366666666666666,0.1566210607972337,9.397263647834022,198.5917244660462,6819.767160467332,132.18615131659072,0.0,0,0.0,0,0,1240,38,0,9.419524690686208,214.05159896006234,12810.769803490663,0,0,right_wrist_roll,0.0,0.0,8943.86323682307,3.000000000000004,148.80112896799312,12983.68174248111,12.566370614359311,907.4211966100441,False,False
gJB_sBM_cAll_d09_mJB5_ch06,42b097d76726b9fb41adf760746c6707efc95bd5e6d74fa0e2b5682dc3b39c14,443,60.0,7.366666666666666,0.15648528540359252,9.389117124215552,195.8730503228435,6384.73523651587,139.21511609142436,0.0,0,0.0,0,0,1852,62,1,9.412636130338083,241.2201830834364,15047.997521242987,0,0,right_elbow,0.0,0.0,8583.362442729216,3.000000000000013,346.12592465748713,26398.697594107693,12.56637061435942,1431.068533626542,False,False
gJB_sBM_cAll_d09_mJB5_ch07,42d3a2c1507a563b0ed099be9582d528fc49bf95f78ed03aa5f6c0b17222f26e,443,60.0,7.366666666666666,0.1568958125048432,9.41374875029059,183.1961171432722,5271.856817433746,151.31697675376708,0.0,0,0.0,0,0,3045,41,0,9.42244753381084,189.58130077317728,9878.666367994394,0,0,right_knee,2.524801138387368,0.0,9467.611460330154,3.0000000000000053,338.2373461367749,35021.40619773336,12.56637061435949,1396.5394734094102,False,False
gJB_sBM_cAll_d09_mJB5_ch08,b1f55eabff656b7502a4e19949726fdfc57a6db216c77fc78ee189e6ac953609,443,60.0,7.366666666666666,0.15647097578534508,9.388258547120705,165.36222584280026,4511.543337043957,115.82670143661124,0.0,0,0.0,0,0,585,55,0,9.414127680964313,194.85705279837296,7605.084338337256,0,0,right_wrist_yaw,0.0,0.0,6442.304429969333,1.9118758325158485,112.18106397991284,12312.02422086617,11.844856710108296,797.8393392000411,False,False
gJB_sBM_cAll_d09_mJB5_ch10,3f56c176dc032c954249663f0f559736f451ba5dce09c9fcda9f17ba64260aa9,443,60.0,7.366666666666666,0.15707932357142307,9.424759414285385,211.29779428832566,6682.558944579423,137.28943988565823,0.0,0,0.0,0,0,1907,4,0,9.424773131811394,216.394627458251,10845.243812443528,0,0,right_wrist_roll,2.2659140178745223,0.0,10853.202021070952,3.0000000000000013,282.3046619377556,29899.62952568708,12.566370614359357,1490.4929100674074,False,False
gJB_sFM_cAll_d07_mJB5_ch06,4a18f8c63622042da5a6bc636500fd687668864110da255054a1e3eefd4f860d,1771,60.0,29.5,0.15707763141424236,9.424657884854541,195.45061167230946,6731.591920611957,127.57361196438998,2.8328805967703374e-10,0,0.0,0,0,4558,51,0,9.424738110434902,199.60867733855068,26499.319907150268,0,0,left_shoulder_yaw,10.233333333333333,2.840665480619009e-10,25648.7725700062,3.000000000000004,316.3538847923767,33346.58521352953,12.566370614359448,1507.8270668951145,False,False
gJB_sFM_cAll_d08_mJB5_ch13,030405d97a6becf9b07c49d69ff8d9445d55e478acf3e171bcb4a93d7dc3722c,1771,60.0,29.5,0.1570507691351326,9.423046148107957,193.19676613278548,6337.0300144317325,110.48562781486791,3.2647218262127353e-10,0,0.0,0,0,2373,93,2,9.424598205294135,200.40875725431988,9192.34819833817,0,0,left_shoulder_yaw,25.796146197137904,3.3632963081231537e-10,8364.19572671115,3.0,311.61529362949426,26436.132703896044,12.566370614359366,1493.9504326702538,False,False
gJB_sFM_cAll_d08_mJB5_ch14,f1a9c18ba2c103e635b4708825796d61236ec7dee6b6fa2edc8940f3b4405c9d,1771,60.0,29.5,0.15707484566047625,9.424490739628574,243.27298514918644,6264.323927598294,133.08985109952656,0.0,0,0.0,0,0,5332,90,7,9.424770654821698,254.44479018060935,10540.593528529867,0,0,right_shoulder_yaw,6.200432766957809,0.0,9909.493923737922,3.0000000000000084,326.86516590919325,27983.976420034476,12.566370614359426,1507.51269403256,False,False
gJB_sFM_cAll_d09_mJB5_ch20,dc3d9fcd7e850ac62e2343eb426c543cb47afd0640b4ff597b6c48e1ae99679b,1771,60.0,29.5,0.15703332104245493,9.421999262547295,199.4787519939264,6416.250539162544,129.00045222695735,0.0,0,0.0,0,0,4655,32,4,9.424777960769376,204.39334878401627,10274.975934347274,0,0,left_hip_pitch,15.846871276453722,0.0,8454.669330237979,3.000000000000003,359.6539123855296,30113.850882706953,12.56637061435942,1507.1898880498982,False,False
gJS_sBM_cAll_d01_mJS0_ch01,682ffbf394ec42814a48e435ea6bb780e066a094571f1c9d3d8e1e17103dd210,720,60.0,11.983333333333333,0.15458897709063585,9.27533862543815,122.29241212957847,3820.583006148316,40.850491073697384,0.0,0,0.0,0,0,80,2,0,9.30171834921743,136.07263903892948,7382.184977565138,0,0,right_shoulder_pitch,0.0,0.0,2757.033248848472,0.6070364711495884,56.74382862677235,5797.779897660847,2.7936805818039048,199.42301130088075,False,False
gJS_sBM_cAll_d01_mJS0_ch02,b5c8f9000349afc614c620d57624c4d395b06318d1c73d4654fd0c309af473d6,720,60.0,11.983333333333333,0.15108143993933631,9.06488639636018,164.3886060534746,4111.168962287093,12.990696912130225,0.0,0,0.0,0,0,72,0,0,9.107064622131293,216.01035556095297,4787.569561679491,0,0,right_wrist_pitch,0.0,0.0,1239.4308843555577,0.5890878040466051,50.15843257078349,5813.586267971649,2.7380855352322913,175.47114471162214,False,False
gJS_sBM_cAll_d01_mJS1_ch01,fb2f8be3d31f994b3c716798511564f6e6ba9ca35162236bcc3f78b2beb228ca,640,60.0,10.65,0.1546012494803221,9.276074968819326,124.44556052988213,4274.449052002241,45.80533486401491,0.0,0,0.0,0,0,90,0,0,9.296488988024098,157.85061081526072,8093.8238895718305,0,0,right_shoulder_pitch,0.0,0.0,1426.7257117534732,0.5896254019644962,56.21013114265927,5834.6218801586665,2.498514352822752,180.06258044568338,False,False
gJS_sBM_cAll_d01_mJS1_ch02,2dce530bd27fedbdca9ed6fce55b5a6627e372e6eb7074702a74497056678160,640,60.0,10.65,0.1515368118645427,9.092208711872562,187.32752161619004,4220.081455700369,12.198962454862986,0.0,0,0.0,0,0,77,0,0,9.149811837447132,228.22216137730828,4854.276107401086,0,0,right_wrist_yaw,0.0,0.0,1258.5213787170323,0.6262986786095348,60.37510790692146,6026.209624433363,2.729388928979037,186.26459325235953,False,False
gJS_sBM_cAll_d01_mJS2_ch01,a973c07d0067522b07d7af88d45ad53f3c86af1fffe72f000894265dc7b167c6,576,60.0,9.583333333333334,0.15353632788857285,9.21217967331437,127.46660152276972,4058.581373750596,37.928793020604786,0.0,0,0.0,0,0,59,1,0,9.23829153151982,147.65122628666248,7733.247628469049,0,0,right_shoulder_pitch,0.0,0.0,3154.2616355615714,0.6559355878472736,60.603194747864144,5731.479753765138,2.847723383776218,194.9466888691674,False,False
gJS_sBM_cAll_d01_mJS2_ch02,2ee1876925581f44a8cb6a47582310c708ff1a8bd890e19a08a2ebc833f2023f,576,60.0,9.583333333333334,0.15144373402238082,9.08662404134285,174.53149938965134,4154.389003050125,12.758720229518335,0.0,0,0.0,0,0,74,0,0,9.136993140706153,217.62372471975524,4849.5330549557075,0,0,right_wrist_yaw,0.0,0.0,1277.4035257168753,0.5427840683922074,47.24001512715758,5647.753315207835,3.5188920812969324,235.65949596741768,False,False
gJS_sBM_cAll_d01_mJS3_ch01,9c768d655a42fd7a28bfb428c1466ec85db251af14d3617c4aa8019f75d81de9,524,60.0,8.716666666666667,0.15342833940545023,9.205700364327013,103.73050177636975,4306.287102473871,40.40185903364277,0.0,0,0.0,0,0,57,1,0,9.231936990823035,159.01067888564975,7820.629504568202,0,0,right_shoulder_pitch,0.0,0.0,1418.2049427050943,0.6060396305011507,57.237952848630684,5401.408000951266,5.583073312861469,282.3117107149465,False,False
gJS_sBM_cAll_d01_mJS3_ch02,8ef7f005741b47ac5c21c4f0b02605223f18be4a3482354b1452441a7b80b6b0,524,60.0,8.716666666666667,0.1515752533732967,9.094515202397801,196.72821377301653,4336.5644049832945,21.989423454309136,0.0,0,0.0,0,0,76,0,0,9.154566924812281,237.32420472786407,4953.457586374367,0,0,left_wrist_yaw,0.0,0.0,1242.2557284724458,0.670497874799188,56.23929674004413,5620.390945302566,2.4093471411288703,146.45583825358958,False,False
gJS_sBM_cAll_d01_mJS3_ch03,da0507bbbc85df0f1e780b118624ccecacc6a979f19a07bb646021c2ba7bcbda,524,60.0,8.716666666666667,0.12101141304937224,7.260684782962334,91.4283675207325,4065.234225569176,49.17953302199768,0.0,0,0.0,0,0,42,36,0,7.302479540659276,147.0649804086766,6387.936304021201,0,0,right_elbow,0.0,0.0,2798.5021601719154,2.139834375217185,139.11091007573188,16509.660503486393,10.429652641974275,670.2577807019718,False,False
gJS_sBM_cAll_d01_mJS3_ch04,b376531c5225cf31575af3bf1e14a10b2c593b06884091e4ac47e9f6193f02fb,524,60.0,8.716666666666667,0.12455541393363756,7.473324836018254,108.6946623418558,4894.927833643961,49.041041592147806,0.0,0,0.0,0,0,44,15,0,7.490199398464102,185.40748154553864,6670.086573825952,0,0,right_shoulder_pitch,0.0,0.0,2445.7115295916947,1.86587021758441,71.97230346043136,8371.764313986117,1.9128981720644567,169.74787960769862,False,False
gJS_sBM_cAll_d01_mJS3_ch05,5aae95dfcb3dcf9404ee62e93df1b72ea7d585102a5c569973af9ac2952bd57c,524,60.0,8.716666666666667,0.1512349863796107,9.074099182776642,221.68835048121275,5050.866890826177,24.40171193558571,0.0,0,0.0,0,0,72,0,0,9.116714691714103,263.8628302153594,8618.013468359723,0,0,right_wrist_yaw,0.0,0.0,1482.0829535145624,0.4803832956194381,48.97021667301941,5725.314775800768,3.443457344082429,261.39270918860984,False,False
gJS_sBM_cAll_d01_mJS3_ch06,34ae9bd81ceb9f380cdd240b82e694328a213c3be140124b350d3920b623e229,524,60.0,8.716666666666667,0.1555442878432548,9.332657270595288,144.99148791215612,3724.586189969157,90.54304195989833,0.0,0,0.0,0,0,247,0,0,9.347243250370248,150.3419771100416,7749.301202769945,0,0,left_shoulder_roll,0.0,0.0,4030.952433624905,1.2564932027869624,89.44029030593569,10216.80656338699,11.690607011741537,481.74820165131985,False,False
gJS_sBM_cAll_d01_mJS3_ch07,19c1eb20d88dbc13a64785a7fd35fc9ef6e837fdd95bfc99a713d0275207bb5c,524,60.0,8.716666666666667,0.15597866553963802,9.358719932378282,228.90868528143383,4523.649482232638,63.18194417341422,0.0,0,0.0,0,0,123,0,0,9.37467709868939,272.2713633111156,7024.310163375415,0,0,right_shoulder_pitch,0.0,0.0,4219.052623387909,1.1403433487669206,79.75396470052286,8783.830362278683,8.67608314085973,587.3628210110639,False,False
gJS_sBM_cAll_d01_mJS3_ch08,e60734cd453f42b916c0606b5bc5cd18b00256a534716f07e834ba56bf95f7cc,524,60.0,8.716666666666667,0.15673781781737783,9.40426906904267,195.3938262373668,5823.996434565125,107.5081008237487,0.0,0,0.0,0,0,497,0,0,9.420299484768954,236.7909964174377,11081.298407469743,0,0,right_wrist_yaw,0.0,0.0,4848.015216472277,2.1730740266981097,60.34769563099877,5944.516788289605,9.137123362760555,435.9431168865819,False,False
gJS_sBM_cAll_d01_mJS3_ch09,11000161d21b80c63ca35a0c3ea69f6ef446b7ca3084b7c2ae4bd32cc526d33a,524,60.0,8.716666666666667,0.15398131045688235,9.23887862741294,234.42716086007107,4660.007585568111,84.14964376927078,0.0,0,0.0,0,0,198,1,0,9.295525572832899,272.27136331111507,5637.150399136104,0,0,left_wrist_yaw,0.0,0.0,3495.6960898676343,2.4916443769168137,67.40583075707313,7547.466103620158,7.455529444398956,573.1274950358385,False,False
gJS_sBM_cAll_d01_mJS3_ch10,5b7640b25ed72fb7db98e0c28a20d385afb64ad6cdf27c8ddf3ffaa47beff7b1,524,60.0,8.716666666666667,0.15535000483955974,9.321000290373584,214.51901040289923,5197.651591328151,67.37971670175932,2.7683988435001083e-10,0,0.0,0,0,166,11,0,9.352471162547387,250.20646197476756,11978.4949697728,0,0,right_wrist_yaw,0.0,2.768610896097812e-10,5604.932177282884,1.387242592149192,50.0427556829506,4323.409779192127,8.592801731227958,375.58660832958293,False,False
gJS_sBM_cAll_d02_mJS0_ch01,20dcf4389c43af10319177dfbcc1f38f8c93b86d38ce0c1bd28d975de6ad89b5,720,60.0,11.983333333333333,0.153378087843008,9.20268527058048,116.23970162452959,3866.686471991167,31.719663353189503,0.0,0,0.0,0,0,63,0,0,9.259222889880526,136.1356816555578,5728.519882286786,0,0,left_elbow,0.0,0.0,1363.535886630284,0.4480156156513184,48.23742665453352,5675.603258152284,2.4619417209303274,195.64096977376082,False,False
gJS_sBM_cAll_d02_mJS0_ch02,7b4a30910cb7bd6e3cb7508d737a9562f7f3f5e23bc42c78aa8423bf9d096cfd,720,60.0,11.983333333333333,0.12443147494049811,7.465888496429887,125.86868145683961,4332.46284607023,6.9596580861154695,0.0,0,0.0,0,0,55,0,0,7.515560944655137,163.8992524749558,7740.7794988766145,0,0,right_wrist_pitch,0.0,0.0,1361.6905398845788,0.4570481995860671,47.50945442942127,3861.570816651719,2.2261427511339495,147.91145696847616,False,False
gJS_sBM_cAll_d02_mJS1_ch01,48867169b15873b43441b68cb23daa7765c7029de1c314c0ecafde618bca781b,640,60.0,10.65,0.15157411362716,9.0944468176296,117.20681605778739,3863.5889100709164,33.49404712255028,0.0,0,0.0,0,0,64,0,0,9.140798154644997,136.1356816555588,5734.777308136585,0,0,right_elbow,0.0,0.0,4079.889782596828,0.4511909396186144,48.04022901728152,5663.493502447747,2.452733517426265,228.35079215373193,False,False
gJS_sBM_cAll_d02_mJS1_ch02,d67df953b816b99700b48fee75777438331073f659a0f32d0d6b3a716467fa87,640,60.0,10.65,0.12690555003037812,7.614333001822687,127.24978561648561,4248.917899962996,7.27393373623351,0.0,0,0.0,0,0,53,0,0,7.6771129869407755,158.45390581393937,7464.291151197026,0,0,right_wrist_pitch,0.0,0.0,1408.7572637277535,0.4636018204982169,48.169989749407485,3924.794603914022,2.0788109992001047,153.53007482923863,False,False
gJS_sBM_cAll_d02_mJS4_ch01,69ba71716a530873b2b4894fc63a3b2d0fb977c425d13e0d9a1a01ad8a5a4fcc,480,60.0,7.983333333333333,0.15365051347043557,9.219030808226133,118.37091678738419,3811.2872807672734,40.220237254143804,0.0,0,0.0,0,0,58,0,0,9.240317186867472,137.55862225952177,5435.124833737256,0,0,waist_pitch,0.0,0.0,1409.6858056540705,0.43666071511269244,48.64063536523811,5643.120672503935,2.8550542014286058,292.1029959938949,False,False
gJS_sBM_cAll_d02_mJS4_ch02,719b572d44cc99beaa28ea287e83d1a210120306fc8845024228fb7fe04d07c3,480,60.0,7.983333333333333,0.12466305501570071,7.479783300942043,125.88425307503218,4235.541224833119,11.796171038614041,0.0,0,0.0,0,0,50,0,0,7.531108776354819,156.61882751281428,7706.474810844207,0,0,right_wrist_pitch,0.0,0.0,1410.9052559764277,0.4565837605073815,46.97491788728516,3808.421227470369,2.125659463078243,208.35229540711188,False,False
gJS_sBM_cAll_d02_mJS5_ch01,0061da680557bbc186ca7a477b3992186d7e114407a064d5d58e6d6c06dc23da,443,60.0,7.366666666666666,0.15577446283379004,9.346467770027402,121.01973449693872,3817.1312188449037,48.91869107345272,0.0,0,0.0,0,0,83,1,0,9.355405884829919,136.13568165555796,5334.745858614436,0,0,left_shoulder_pitch,0.0,0.0,3773.330379987544,0.4508567946943911,49.4431255862038,5729.362723712965,2.980904471001903,235.1725388979678,False,False
gJS_sBM_cAll_d02_mJS5_ch02,cf5f2f73af83ac54f10efe9b0e622683d26cce387a341f265b91e4c28add51cc,443,60.0,7.366666666666666,0.12267479386097419,7.360487631658451,124.57009107184955,4351.770227725998,11.769899986283178,0.0,0,0.0,0,0,53,0,0,7.405300057653583,161.22837708118246,8029.249735131959,0,0,right_wrist_pitch,0.0,0.0,1349.1209000959275,0.46715593321505,47.958201767415694,3895.64921311781,1.8343822117132431,186.44383589682877,False,False
gJS_sBM_cAll_d03_mJS2_ch01,2f314239ffdf985e013962282e8d30799dabdd46c2b70487f0a7f2f1621e91e9,576,60.0,9.583333333333334,0.15416736028372613,9.250041617023568,132.52006738834496,4015.3959658282083,32.50163529184639,0.0,0,0.0,0,0,53,1,0,9.309032679074397,159.1911281620254,7126.177446471906,0,0,left_wrist_pitch,0.0,0.0,1515.8556209039762,0.4410759814752423,49.29280945995408,5831.266750771972,2.397947994953624,212.88002509097973,False,False
gJS_sBM_cAll_d03_mJS2_ch02,44e366456b6cf6d61dce020bbe5b900fcdb419588589b28bca7d109eea8b1639,576,60.0,9.583333333333334,0.08434178545628712,5.060507127377227,87.49655086051281,3872.9050474350106,5.906417436408041,0.0,0,0.0,0,0,14,0,0,5.099116340671599,136.2979244941631,6059.561977217314,0,0,left_shoulder_pitch,0.0,0.0,1256.5799760280297,0.5255647596536683,43.69373037210949,5140.304611580716,2.005318752079693,180.7765387316079,False,False
gJS_sBM_cAll_d03_mJS3_ch01,0bb2fae3c93925cc64b5472f48859fe336c7df1bd3dd68230eacb124c2f1421f,524,60.0,8.716666666666667,0.1537459254834892,9.224755529009352,148.64686357731185,4492.8976352857135,38.997492212200655,3.061817466232242e-11,0,0.0,0,0,60,1,0,9.369859300246164,152.5667111994199,6733.668586533832,0,0,left_shoulder_yaw,4.283333333333333,3.220490540911669e-11,4286.710751217406,0.4146132414886743,46.47782074020305,5529.941455964332,2.233642570067109,219.4097968928166,False,False
gJS_sBM_cAll_d03_mJS3_ch02,7d1fba4022677e172c124b293c761070221fd3118190a95209fab9ba5e232223,524,60.0,8.716666666666667,0.08565981345908183,5.13958880754491,89.17897126915145,3713.001725611302,7.353586289597693,0.0,0,0.0,0,0,15,0,0,5.1797345546040345,143.22042620289704,6429.157984858971,0,0,left_wrist_pitch,0.0,0.0,1212.2550164856725,0.48397019944369485,42.167174388506226,4982.66387607971,2.246905010298679,220.8993053151776,False,False
gJS_sBM_cAll_d03_mJS3_ch03,d8db615f2b759e6099ca986cddfee181fa7b3fa7d8b1f92d5b2ed03163f3053d,524,60.0,8.716666666666667,0.1546390747912989,9.278344487477934,131.3065209354183,3976.8469124983876,46.57427374263601,0.0,0,0.0,0,0,89,36,0,9.325794908332032,143.15216914286128,6266.610152998693,0,0,left_shoulder_pitch,0.0,0.0,1226.8796247980285,3.000000000000004,143.77973485185692,17161.22168530457,11.124094208323525,753.8991177077695,False,False
gJS_sBM_cAll_d03_mJS3_ch04,4d7556578382d5d11c5df7d0eccc30d216d03c852c39cda358c8f8b03f03d250,524,60.0,8.716666666666667,0.12454643029713541,7.472785817828125,86.53013744546114,3874.8990845556664,48.19050307694283,0.0,0,0.0,0,0,32,51,0,7.4883324149412145,154.0170711441449,6929.267179551115,0,0,left_wrist_pitch,0.0,0.0,1270.7688387716105,1.5709693242807647,70.27348028290847,7698.506959964422,3.7805782548638796,348.7982900453487,False,False
gJS_sBM_cAll_d03_mJS3_ch05,42c4366f3936682bf3244406440c1ed9bbc9cff3670ac09bcad4a3598752ce90,524,60.0,8.716666666666667,0.15366047460045773,9.219628476027463,230.3508212653414,7079.821183117427,13.210485805007387,0.0,0,0.0,0,0,70,0,0,9.290626191554738,270.87073195032417,14372.127118160595,0,0,right_wrist_yaw,0.0,0.0,1329.5331476913134,0.5487199072691721,49.69990353506478,5864.368681494333,2.8896519750562333,223.5243086762463,False,False
gJS_sBM_cAll_d03_mJS3_ch06,a2db3741f82d2eaefb0a0366d3d22935108ffdfcb8cc39dff661aa91e1cd02d5,524,60.0,8.716666666666667,0.15539834191985746,9.323900515191447,135.28505870254222,3892.964592847011,68.40922599179423,0.0,0,0.0,0,0,222,0,0,9.341575807920467,141.7930774730388,6022.358749112637,0,0,waist_pitch,0.0,0.0,2621.0822877915734,1.1781038620999935,45.51559640242341,5297.434557879631,11.20870447825825,131.70286307196181,False,False
gJS_sBM_cAll_d03_mJS3_ch07,2932f06dd0c7271aaf080aa7e2113d606f1d5045150f7c95f3d9ebda3b25cfbe,524,60.0,8.716666666666667,0.15325414644257884,9.19524878655473,145.49380934313783,4737.065751148236,51.410996048016585,0.0,0,0.0,0,0,63,4,0,9.219254246906829,166.7681880453663,11808.484464463323,0,0,left_elbow,0.0,0.0,1593.4437445962478,1.3247274516158267,106.44323111590717,11910.808353492053,10.999302639977554,732.586873675419,False,False
gJS_sBM_cAll_d03_mJS3_ch08,06d86da9cc05bef1c9faf1f329deb43b34ea34e49721b84a9e7a1cfde5866d8a,524,60.0,8.716666666666667,0.15253055129752147,9.151833077851288,218.9556146668336,7694.891622230557,77.04104650946807,0.0,0,0.0,0,0,112,0,0,9.199321514062325,248.10000068020975,16360.487124691632,0,0,right_shoulder_yaw,0.0,0.0,1936.0999032030904,1.3457020612762485,54.27981641737535,6287.084169122948,3.3997694622406054,217.43247086874615,False,False
gJS_sBM_cAll_d03_mJS3_ch09,fb905cd00b0c54f7018986173b6b13fff1fb1e8ddbc205909bf56c3d67526d9f,524,60.0,8.716666666666667,0.14374523309582202,8.62471398574932,117.89186041018405,3728.317091320923,56.81502234541641,0.0,0,0.0,0,0,31,1,0,8.648646183057581,159.09643045257684,6528.604299176484,0,0,waist_pitch,0.0,0.0,1780.6331261633652,1.6001737778372833,50.56351717200167,6033.528086053047,3.7340585345124535,227.58386024019208,False,False
gJS_sBM_cAll_d03_mJS4_ch01,14299d6ac8e2064db04a925a8571cb88759081ad95d0086ae64e9d68fe679887,480,60.0,7.983333333333333,0.15407952063975183,9.244771238385109,127.97635662374411,3733.418806287645,44.018748804649206,0.0,0,0.0,0,0,58,1,0,9.311465383376067,136.86011242353484,5575.906899162599,0,0,waist_pitch,0.0,0.0,3296.594751980686,0.4548237801787294,46.567016859163644,5579.840455332615,2.5085462040312465,206.04190897433384,False,False
gJS_sBM_cAll_d03_mJS4_ch02,b409053d8394669761a08d275c7dd8e66ef33f3134ed57dd11a5264d6c789121,480,60.0,7.983333333333333,0.09353754667723342,5.612252800634005,100.34245862891063,3873.476770407147,7.665317989075586,0.0,0,0.0,0,0,16,0,0,5.6986273110969625,167.68923932129368,6633.653414123739,0,0,waist_pitch,0.0,0.0,1316.984700492757,0.5132988747629198,42.174870690470556,5005.149250436042,2.354646487977704,221.7990313926732,False,False
gJS_sBM_cAll_d03_mJS5_ch01,e8bf536384814fa13cf44adcbf31a7ea58d4505d45d8f890568c0e66bd4cac59,443,60.0,7.366666666666666,0.1534892912575313,9.209357475451878,142.54934786122524,3794.740633055752,44.69071941992235,1.995696941037295e-10,0,0.0,0,0,64,1,0,9.269118941084685,146.05877560834668,6510.73779795355,0,0,left_shoulder_yaw,3.4989957123953563,2.516733488278078e-10,2880.9304210330843,0.4209253433682936,49.0001318043846,5730.954686831457,2.223602139408215,199.6939614197257,False,False
